text	label
rosendal at outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , +358 400 817198 e-mail eila .	neutral
`` The bond gathered subscriptions from some 400 investors and the issued amount can be considered substantial taking into account the main target group -- retail investors , '' Citycon CFO Eero Sihvonen said .	neutral
The company is now withdrawing the second part , EUR 7.2 mn , of the investment commitment .	neutral
The company will use the money for product development and research activities through 2013 in its key markets Finland , Germany , Italy and France .	neutral
Automation makes it possible to conduct several tests simultaneously .	neutral
The company 's net sales in 2010 totalled MEUR 311.4 with an operating margin of 13.9 per cent .	neutral
Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .	positive
SCANIA Morgan Stanley lifted the share target on Swedish heavy-duty truck and bus maker Scania AB to 330 crowns ( $ 42.4 - 35.2 euro ) from 310 crowns ( $ 39.8 - 33.1 euro ) .	positive
A meeting of Glisten shareholders to vote on the bid will be held on 12 March .	neutral
We hope to increase traffic volumes with the opening of Freight One Scandinavia . ''	positive
Digia will also set up two subsidiaries , Digia Norway AS and Digia USA Inc. .	neutral
Financial , strategic and operational factors are considered .	neutral
Finnish steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today its net loss contracted to EUR 49 million ( USD 68.2 m ) for the first nine months of 2010 from EUR 229 million for the same period a year ago .	positive
The production capacity can be tripled without any major additional investments , the company said .	positive
Commenting on the deal , Shane Lennon , SVP of Marketing & Product Development at GyPSii said : ?	neutral
The company said that the results of the third quarter do not include non-recurring items .	neutral
F-Secure , a developer of security solutions as a service through Internet Service Providers and mobile operators , announced results from its annual Online Wellbeing Survey .	neutral
Its 168 asset management experts manage assets worth over EUR 35 billion .	neutral
Founded in 1994 , the company uses a six-step , time-focused , collaborative project approach to improve financial institutions ' revenue streams .	neutral
Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .	negative
L+Ænnen Tehtaat 's Food Division was reorganised into two strategic business units , Apetit Frozen Foods and Jams , and Apetit Fish .	neutral
A huge issue for us is the button placement .	neutral
Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 .	positive
It helps our stakeholders get a better understanding of our operations and the challenges in stainless steel business .	neutral
The borrower was happy to do the roadshow and this paid off as the hit ratio from it was high .	positive
Finnish Kemira Group 's CEO , Lasse Kurkilahti , says the Group 's structural reorganisation will continue for at least a year .	neutral
The Group , with net sales of EUR 235 million in 2009 , employs more than 2 000 people in 33 countries .	neutral
Salcomp 's charger manufacturing plant in India is located in the Nokia Telecom Park in the state of Tamil Nadu , in the eastern part of India .	neutral
The Bank is also examining the benefits of transferring the Swedish business to operate as a branch office so that the operations would be governed by Finland 's laws .	neutral
Aldata said that there are still a number of operational aspects to be defined between it and Microsoft and further details of the product and market initiatives resulting from this agreement will be available at a later date .	neutral
Finnish property investor Sponda said it has agreed a 100 mln eur , five-year mln credit facility with Swedbank and a 50 mln eur , seven-year facility with OKO Bank .	neutral
In this case , the effect would be negative in Finland .	negative
The transaction is subject to a final agreement between the parties , approvals of their decision-making bodies and approval by the Finnish Competition Authority .	neutral
HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .	negative
Atria Group is a leading Scandinavian meat products group .	positive
Currently the Terminator lures are produced in a subcontract facility in Mexico but the manufacturing will be transferred to Rapala 's factory in Shenzhen , China .	neutral
According to the report , Elisa 's and DNA 's joint market share of Finland 's telecom market is 59 % .	neutral
Major Order in India Comptel Corporation has received a significant long-term order for mediation and provisioning solutions being used by a leading operator in India .	positive
UPM-Kymmene has generated four consecutive quarters of positive Free Cash Flow .	positive
The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .	positive
F-Secure reported that : - The first half of 2008 has seen a growing number of targeted malware attacks on individuals , companies , and organizations .	neutral
The building will house , for example , Respecta Oy 's Jyvaskyla premises , as well as other companies to be announced later , says Samuel Koivisto , Director of Technopolis operations in Jyvaskyla .	neutral
Upon establishment , the plan is directed to approximately 20 persons .	neutral
The currency effect had a 3.0 pct , or 20 mln euro ( $ 31.3 mln ) , negative impact on the revenue .	negative
`` Lidskoe Pivo 's investment program foresees the integrated modernization of production , updating transport and logistics infrastructure and developing new marketing instruments , '' Mikshis said .	positive
